month,n_laws,salience_seat,clp,time,elec_cycle_12,gov_pop_l1,europe,account_balance_perc_l1,bundesratmaj,rile_diff,salience_diff,topic
1998-03-01,2,4.677510866555772,3,186,last_months,-1.1662650602409639,0.6222222222222222,-0.5192578235361545,0,25.155,0.019892630755912986,15
1998-03-01,0,9.551421846414105,9,186,last_months,-1.1662650602409639,0.5,-0.5192578235361545,0,25.155,0.018276507218452434,19
1998-03-01,0,3.605925549506364,9,186,last_months,-1.1662650602409639,0.5625,-0.5192578235361545,0,25.155,0.018777400798637288,4
1998-03-01,0,10.009218423605649,17,186,last_months,-1.1662650602409639,0.1111111111111111,-0.5192578235361545,0,25.155,0.05365844293652789,13
1998-03-01,0,5.074541206927768,9,186,last_months,-1.1662650602409639,0.07142857142857142,-0.5192578235361545,0,25.155,0.017374200664600263,14
1998-03-01,0,3.2708514053620212,10,186,last_months,-1.1662650602409639,0.07692307692307693,-0.5192578235361545,0,25.155,0.027011602580212787,16
1998-03-01,0,2.787408515920705,5,186,last_months,-1.1662650602409639,0.5,-0.5192578235361545,0,25.155,0.016826184691854457,8
1998-03-01,1,4.7842817018083945,33,186,last_months,-1.1662650602409639,0.15853658536585366,-0.5192578235361545,0,25.155,0.03166624780095502,10
1998-03-01,1,8.88506300305342,9,186,last_months,-1.1662650602409639,0.29411764705882354,-0.5192578235361545,0,25.155,0.012545028064002678,2
1998-03-01,0,4.665216666580683,12,186,last_months,-1.1662650602409639,0.3235294117647059,-0.5192578235361545,0,25.155,0.03179016224065231,5
1998-03-01,0,2.584134275818035,26,186,last_months,-1.1662650602409639,0.20270270270270271,-0.5192578235361545,0,25.155,0.01404945407835581,18
1998-03-01,0,2.685044369056805,6,186,last_months,-1.1662650602409639,0.17391304347826086,-0.5192578235361545,0,25.155,0.01955928346038927,17
1998-03-01,1,2.0154687967155036,19,186,last_months,-1.1662650602409639,0.16129032258064516,-0.5192578235361545,0,25.155,0.02355421518527827,3
1998-03-01,2,4.317980369569762,11,186,last_months,-1.1662650602409639,0.15384615384615385,-0.5192578235361545,0,25.155,0.03288444891234537,721
1998-03-01,0,3.6284871798840297,5,186,last_months,-1.1662650602409639,0.058823529411764705,-0.5192578235361545,0,25.155,0.035434293932032054,6
1998-03-01,0,2.6330469815013675,8,186,last_months,-1.1662650602409639,0,-0.5192578235361545,0,25.155,0.028025606657172377,25
1998-04-01,0,11.755799386171338,26,187,last_months,-1.0584518167456556,0.3950617283950617,-0.5192578235361545,0,25.155,0.049612898271480826,12
1998-04-01,1,4.04953320425882,27,187,last_months,-1.0584518167456556,0.08771929824561403,-0.5192578235361545,0,25.155,0.02217021306302533,2420
1998-04-01,1,9.019066251289455,28,187,last_months,-1.0584518167456556,0.2698412698412698,-0.5192578235361545,0,25.155,0.011585127474798257,1
1998-04-01,1,4.677510866555772,5,187,last_months,-1.0584518167456556,0.6222222222222222,-0.5192578235361545,0,25.155,0.019892630755912986,15
1998-04-01,1,9.551421846414105,9,187,last_months,-1.0584518167456556,0.5,-0.5192578235361545,0,25.155,0.018276507218452434,19
1998-04-01,0,3.605925549506364,9,187,last_months,-1.0584518167456556,0.5625,-0.5192578235361545,0,25.155,0.018777400798637288,4
1998-04-01,0,10.009218423605649,17,187,last_months,-1.0584518167456556,0.1111111111111111,-0.5192578235361545,0,25.155,0.05365844293652789,13
1998-04-01,0,5.074541206927768,9,187,last_months,-1.0584518167456556,0.07142857142857142,-0.5192578235361545,0,25.155,0.017374200664600263,14
1998-04-01,2,3.2708514053620212,10,187,last_months,-1.0584518167456556,0.07692307692307693,-0.5192578235361545,0,25.155,0.027011602580212787,16
1998-04-01,1,2.787408515920705,5,187,last_months,-1.0584518167456556,0.5,-0.5192578235361545,0,25.155,0.016826184691854457,8
1998-04-01,4,4.7842817018083945,34,187,last_months,-1.0584518167456556,0.15853658536585366,-0.5192578235361545,0,25.155,0.03166624780095502,10
1998-04-01,0,8.88506300305342,10,187,last_months,-1.0584518167456556,0.29411764705882354,-0.5192578235361545,0,25.155,0.012545028064002678,2
1998-04-01,2,4.665216666580683,12,187,last_months,-1.0584518167456556,0.3235294117647059,-0.5192578235361545,0,25.155,0.03179016224065231,5
1998-04-01,12,2.584134275818035,26,187,last_months,-1.0584518167456556,0.20270270270270271,-0.5192578235361545,0,25.155,0.01404945407835581,18
1998-04-01,1,2.685044369056805,6,187,last_months,-1.0584518167456556,0.17391304347826086,-0.5192578235361545,0,25.155,0.01955928346038927,17
1998-04-01,0,2.0154687967155036,20,187,last_months,-1.0584518167456556,0.16129032258064516,-0.5192578235361545,0,25.155,0.02355421518527827,3
1998-04-01,0,4.317980369569762,13,187,last_months,-1.0584518167456556,0.15384615384615385,-0.5192578235361545,0,25.155,0.03288444891234537,721
1998-04-01,0,3.6284871798840297,5,187,last_months,-1.0584518167456556,0.058823529411764705,-0.5192578235361545,0,25.155,0.035434293932032054,6
1998-04-01,0,2.6330469815013675,8,187,last_months,-1.0584518167456556,0,-0.5192578235361545,0,25.155,0.028025606657172377,25
1998-05-01,2,11.755799386171338,26,188,last_months,-1.4169254658385093,0.3950617283950617,-0.5192578235361545,0,25.155,0.049612898271480826,12
1998-05-01,0,4.04953320425882,28,188,last_months,-1.4169254658385093,0.08771929824561403,-0.5192578235361545,0,25.155,0.02217021306302533,2420
1998-05-01,0,9.019066251289455,29,188,last_months,-1.4169254658385093,0.2698412698412698,-0.5192578235361545,0,25.155,0.011585127474798257,1
1998-05-01,0,4.677510866555772,6,188,last_months,-1.4169254658385093,0.6222222222222222,-0.5192578235361545,0,25.155,0.019892630755912986,15
1998-05-01,1,9.551421846414105,10,188,last_months,-1.4169254658385093,0.5,-0.5192578235361545,0,25.155,0.018276507218452434,19
1998-05-01,0,3.605925549506364,9,188,last_months,-1.4169254658385093,0.5625,-0.5192578235361545,0,25.155,0.018777400798637288,4
1998-05-01,0,10.009218423605649,17,188,last_months,-1.4169254658385093,0.1111111111111111,-0.5192578235361545,0,25.155,0.05365844293652789,13
1998-05-01,1,5.074541206927768,9,188,last_months,-1.4169254658385093,0.07142857142857142,-0.5192578235361545,0,25.155,0.017374200664600263,14
1998-05-01,1,3.2708514053620212,12,188,last_months,-1.4169254658385093,0.07692307692307693,-0.5192578235361545,0,25.155,0.027011602580212787,16
1998-05-01,0,2.787408515920705,6,188,last_months,-1.4169254658385093,0.5,-0.5192578235361545,0,25.155,0.016826184691854457,8
1998-05-01,2,4.7842817018083945,38,188,last_months,-1.4169254658385093,0.15853658536585366,-0.5192578235361545,0,25.155,0.03166624780095502,10
1998-05-01,0,8.88506300305342,10,188,last_months,-1.4169254658385093,0.29411764705882354,-0.5192578235361545,0,25.155,0.012545028064002678,2
1998-05-01,0,4.665216666580683,14,188,last_months,-1.4169254658385093,0.3235294117647059,-0.5192578235361545,0,25.155,0.03179016224065231,5
1998-05-01,0,2.584134275818035,38,188,last_months,-1.4169254658385093,0.20270270270270271,-0.5192578235361545,0,25.155,0.01404945407835581,18
1998-05-01,0,2.685044369056805,7,188,last_months,-1.4169254658385093,0.17391304347826086,-0.5192578235361545,0,25.155,0.01955928346038927,17
1998-05-01,1,2.0154687967155036,20,188,last_months,-1.4169254658385093,0.16129032258064516,-0.5192578235361545,0,25.155,0.02355421518527827,3
1998-05-01,0,4.317980369569762,13,188,last_months,-1.4169254658385093,0.15384615384615385,-0.5192578235361545,0,25.155,0.03288444891234537,721
1998-05-01,1,3.6284871798840297,5,188,last_months,-1.4169254658385093,0.058823529411764705,-0.5192578235361545,0,25.155,0.035434293932032054,6
1998-05-01,0,2.6330469815013675,8,188,last_months,-1.4169254658385093,0,-0.5192578235361545,0,25.155,0.028025606657172377,25
1998-06-01,1,11.755799386171338,28,189,last_months,-1.4340390879478828,0.3950617283950617,-0.5192578235361545,0,25.155,0.049612898271480826,12
1998-06-01,2,4.04953320425882,28,189,last_months,-1.4340390879478828,0.08771929824561403,-0.5192578235361545,0,25.155,0.02217021306302533,2420
1998-06-01,1,9.019066251289455,29,189,last_months,-1.4340390879478828,0.2698412698412698,-0.5192578235361545,0,25.155,0.011585127474798257,1
1998-06-01,1,4.677510866555772,6,189,last_months,-1.4340390879478828,0.6222222222222222,-0.5192578235361545,0,25.155,0.019892630755912986,15
1998-06-01,0,9.551421846414105,11,189,last_months,-1.4340390879478828,0.5,-0.5192578235361545,0,25.155,0.018276507218452434,19
1998-06-01,0,3.605925549506364,9,189,last_months,-1.4340390879478828,0.5625,-0.5192578235361545,0,25.155,0.018777400798637288,4
1998-06-01,1,10.009218423605649,17,189,last_months,-1.4340390879478828,0.1111111111111111,-0.5192578235361545,0,25.155,0.05365844293652789,13
1998-06-01,0,5.074541206927768,10,189,last_months,-1.4340390879478828,0.07142857142857142,-0.5192578235361545,0,25.155,0.017374200664600263,14
1998-06-01,1,3.2708514053620212,13,189,last_months,-1.4340390879478828,0.07692307692307693,-0.5192578235361545,0,25.155,0.027011602580212787,16
1998-06-01,0,2.787408515920705,6,189,last_months,-1.4340390879478828,0.5,-0.5192578235361545,0,25.155,0.016826184691854457,8
1998-06-01,0,4.7842817018083945,40,189,last_months,-1.4340390879478828,0.15853658536585366,-0.5192578235361545,0,25.155,0.03166624780095502,10
1998-06-01,0,8.88506300305342,10,189,last_months,-1.4340390879478828,0.29411764705882354,-0.5192578235361545,0,25.155,0.012545028064002678,2
1998-06-01,1,4.665216666580683,14,189,last_months,-1.4340390879478828,0.3235294117647059,-0.5192578235361545,0,25.155,0.03179016224065231,5
1998-06-01,1,2.584134275818035,38,189,last_months,-1.4340390879478828,0.20270270270270271,-0.5192578235361545,0,25.155,0.01404945407835581,18
1998-06-01,0,2.685044369056805,7,189,last_months,-1.4340390879478828,0.17391304347826086,-0.5192578235361545,0,25.155,0.01955928346038927,17
1998-06-01,1,2.0154687967155036,21,189,last_months,-1.4340390879478828,0.16129032258064516,-0.5192578235361545,0,25.155,0.02355421518527827,3
1998-06-01,0,4.317980369569762,13,189,last_months,-1.4340390879478828,0.15384615384615385,-0.5192578235361545,0,25.155,0.03288444891234537,721
1998-06-01,1,3.6284871798840297,6,189,last_months,-1.4340390879478828,0.058823529411764705,-0.5192578235361545,0,25.155,0.035434293932032054,6
1998-06-01,1,2.6330469815013675,8,189,last_months,-1.4340390879478828,0,-0.5192578235361545,0,25.155,0.028025606657172377,25
1998-07-01,5,11.755799386171338,29,190,last_months,-1.3806949806949806,0.3950617283950617,-0.5192578235361545,0,25.155,0.049612898271480826,12
1998-07-01,2,4.04953320425882,30,190,last_months,-1.3806949806949806,0.08771929824561403,-0.5192578235361545,0,25.155,0.02217021306302533,2420
1998-07-01,3,9.019066251289455,30,190,last_months,-1.3806949806949806,0.2698412698412698,-0.5192578235361545,0,25.155,0.011585127474798257,1
1998-07-01,2,4.677510866555772,7,190,last_months,-1.3806949806949806,0.6222222222222222,-0.5192578235361545,0,25.155,0.019892630755912986,15
1998-07-01,0,9.551421846414105,11,190,last_months,-1.3806949806949806,0.5,-0.5192578235361545,0,25.155,0.018276507218452434,19
1998-07-01,0,3.605925549506364,9,190,last_months,-1.3806949806949806,0.5625,-0.5192578235361545,0,25.155,0.018777400798637288,4
1998-07-01,0,10.009218423605649,18,190,last_months,-1.3806949806949806,0.1111111111111111,-0.5192578235361545,0,25.155,0.05365844293652789,13
1998-07-01,1,5.074541206927768,10,190,last_months,-1.3806949806949806,0.07142857142857142,-0.5192578235361545,0,25.155,0.017374200664600263,14
1998-07-01,4,3.2708514053620212,14,190,last_months,-1.3806949806949806,0.07692307692307693,-0.5192578235361545,0,25.155,0.027011602580212787,16
1998-07-01,0,2.787408515920705,6,190,last_months,-1.3806949806949806,0.5,-0.5192578235361545,0,25.155,0.016826184691854457,8
1998-07-01,6,4.7842817018083945,40,190,last_months,-1.3806949806949806,0.15853658536585366,-0.5192578235361545,0,25.155,0.03166624780095502,10
1998-07-01,0,8.88506300305342,10,190,last_months,-1.3806949806949806,0.29411764705882354,-0.5192578235361545,0,25.155,0.012545028064002678,2
